GiftId,TripId
28266,902
84825,902
1034,902
4823,902
77927,902
92417,902
54290,902
81195,902
73450,902
65648,902
13603,902
93728,902
29065,902
18006,902
31075,902
64040,902
20430,902
98912,902
73178,902
22843,902
24192,902
77275,902
63862,902
36606,902
67966,902
65274,902
67456,902
8946,902
49995,902
27961,902
29122,902
88020,902
31245,902
65248,902
71639,902
39438,902
41973,902
57587,902
27711,902
68119,902
77121,902
2855,902
45456,902
52145,902
20859,902
33570,902
85192,902
1297,902
46549,902
19232,902
94458,902
77016,902
13671,902
60106,902
28150,902
6883,902
40237,903
42337,903
55154,903
5000,903
56325,903
50945,903
2366,903
89514,903
40228,903
37532,903
20874,903
89144,903
88534,903
28631,903
49614,903
84154,903
78653,903
62851,903
36157,903
32959,903
65305,903
5610,903
63230,903
26515,903
3179,903
43035,903
66218,903
50883,903
78165,903
60237,903
3048,903
72955,903
28323,903
39568,903
33618,903
14249,903
40180,903
12356,903
71270,903
69257,903
10347,903
85888,903
57243,903
5744,903
356,903
44187,903
18988,903
25801,903
53746,903
89365,903
7033,903
3847,903
76996,903
44105,903
66158,903
77247,903
79871,903
63440,903
4384,903
65779,904
32069,904
96421,904
61811,904
67528,904
76553,904
36470,904
75946,904
3371,904
20534,904
50487,904
68491,904
74420,904
62898,904
84480,904
81987,904
43645,904
96916,904
6559,904
93015,904
56272,904
23648,904
71193,904
30478,904
99479,904
30915,904
31603,904
29371,904
79076,904
64417,904
63769,904
13932,904
42841,904
23895,904
23289,904
9889,904
35367,904
13016,904
58669,904
26774,904
69092,904
55322,904
35954,904
24831,904
69226,904
74454,904
97297,904
28448,904
49602,904
15372,904
79502,904
25772,904
50996,904
33777,904
6306,904
28379,904
93975,904
20906,904
27357,904
49451,904
49318,904
14910,904
1170,904
90958,904
38913,904
36209,904
33079,904
87443,904
94459,904
36343,904
36644,905
32595,905
35457,905
62702,905
8647,905
3781,905
62163,905
39518,905
37972,905
34212,905
37375,905
36974,905
85256,905
48922,905
86642,905
66044,905
1925,905
93459,905
34368,905
62097,905
2655,905
66393,905
52836,905
82771,905
24392,905
58921,905
16070,905
48949,905
70779,905
56814,905
81643,905
84163,905
60060,905
3903,905
30126,905
68991,905
73149,905
6513,905
83711,905
24096,905
54696,905
44239,905
12152,905
48001,905
44096,905
37362,905
39475,905
30859,905
69704,905
12257,905
49729,905
94406,905
5710,905
83470,905
63733,905
93796,905
54454,905
89713,905
23609,905
92050,905
74308,905
67213,905
28320,905
2535,905
48245,906
47794,906
65243,906
33851,906
91796,906
54156,906
23919,906
65185,906
61665,906
76330,906
38617,906
95550,906
3450,906
96626,906
87250,906
17319,906
99611,906
70170,906
24070,906
23757,906
15309,906
46899,906
59699,906
91456,906
70722,906
32225,906
83230,906
93404,906
81391,906
59209,906
16992,906
90040,906
97334,906
5194,906
10904,906
45391,906
57546,906
49525,906
24713,906
40407,906
15870,906
77575,906
49210,906
47237,906
2474,906
54072,906
44281,906
65650,906
2504,906
49275,906
53743,906
34679,906
38007,906
14913,906
36882,906
67947,906
87059,907
70036,907
70562,907
45578,907
64718,907
59217,907
35039,907
52070,907
56348,907
82885,907
40120,907
5391,907
64174,907
15118,907
52604,907
39187,907
2681,907
24552,907
51399,907
33002,907
21795,907
20265,907
27769,907
82792,907
57262,907
12761,907
66426,907
85402,907
10341,907
64096,907
63523,907
64623,907
80173,907
26284,907
45108,907
83262,907
68507,907
82232,907
50634,907
19166,907
45803,907
47386,907
11137,907
79432,907
22783,907
50176,907
11474,907
69325,907
9412,907
58466,907
71653,907
6517,907
37904,907
47792,907
68155,907
34691,907
47840,907
69013,907
15655,907
7821,907
49978,907
15899,907
51272,907
20656,907
64295,907
89590,907
54401,907
60159,907
88226,907
19147,907
31030,907
28059,907
63719,907
18078,908
31939,908
46072,908
67814,908
94802,908
98437,908
28052,908
97077,908
51043,908
50657,908
76344,908
71830,908
4954,908
70509,908
67716,908
96743,908
54885,908
96955,908
54330,908
46112,908
84797,908
67581,908
72109,908
9298,908
17680,908
96467,908
76507,908
21223,908
71744,908
97917,908
60252,908
4746,908
84571,908
93009,908
25181,908
83885,908
97656,908
50442,908
74191,908
11342,908
77572,908
90480,908
96794,908
58980,908
77435,908
47128,908
88065,908
71311,908
79983,908
86311,908
45721,908
77264,908
43575,908
82899,908
45398,908
90029,908
62762,908
54942,908
19886,908
1130,908
33238,909
49457,909
10203,909
62550,909
82198,909
64776,909
9609,909
27728,909
30250,909
59744,909
72691,909
31376,909
71391,909
28707,909
57645,909
51773,909
41716,909
58282,909
10606,909
14473,909
30230,909
77292,909
52334,909
29485,909
43394,909
40355,909
4234,909
13731,909
77991,909
12111,909
86902,909
18016,909
7727,909
71867,909
96634,909
48706,909
92741,909
39281,909
27857,909
69281,909
78462,909
6398,909
74223,909
71919,909
58319,909
50405,909
18955,909
68592,909
46460,909
65228,909
23240,909
39103,909
73624,909
13255,909
62135,909
56227,909
19736,909
87126,909
88355,909
95006,909
53171,909
75148,909
52822,909
73330,909
4540,910
56854,910
80958,910
5181,910
46438,910
16953,910
649,910
51591,910
1096,910
364,910
32110,910
40173,910
72710,910
64939,910
66887,910
71197,910
23152,910
27519,910
75098,910
67903,910
605,910
49564,910
972,910
35,910
16604,910
43647,910
49382,910
8875,910
6348,910
8765,910
94944,910
88318,910
63169,910
57539,910
23075,910
91324,910
53548,910
91280,910
71618,910
51481,910
65118,910
99950,910
6289,910
50328,910
7983,910
16362,910
66673,910
8725,910
50199,910
85087,910
58501,910
15461,910
84766,910
65389,910
67572,910
20679,910
11181,910
44728,910
50227,910
1516,910
39125,910
73319,910
70577,910
44166,910
76712,911
2148,911
99566,911
37787,911
48046,911
94911,911
24709,911
73704,911
45599,911
66497,911
86547,911
15911,911
50672,911
76817,911
75137,911
83189,911
82477,911
79231,911
20849,911
18901,911
3693,911
56567,911
30946,911
76476,911
35298,911
80550,911
30700,911
65088,911
90388,911
5755,911
3719,911
77489,911
14344,911
61969,911
12571,911
57917,911
85831,911
3341,911
95545,911
46063,911
55225,911
37348,911
4569,911
5204,911
41611,911
98084,911
10060,911
22065,911
18145,911
56704,911
18834,911
6155,911
96150,911
84280,911
10151,911
21697,911
3149,911
35689,911
43597,911
71000,911
27067,911
87869,911
76933,911
30943,911
60312,912
74326,912
53267,912
22538,912
35902,912
18828,912
90830,912
37298,912
40612,912
49404,912
49230,912
13778,912
75462,912
32745,912
28840,912
72581,912
40090,912
75573,912
92390,912
55803,912
54498,912
84431,912
53798,912
60552,912
81260,912
93264,912
12787,912
4882,912
4598,912
23239,912
22080,912
9773,912
12240,912
9117,912
17060,912
89138,912
32182,912
46786,912
28829,912
76837,912
6121,912
83660,912
17737,912
32158,912
56593,912
54748,912
43506,912
91259,912
12695,912
36038,912
8706,912
85060,912
38112,912
99161,912
56565,912
20843,912
18893,912
4371,912
34273,912
78129,912
81335,912
58408,913
24540,913
21364,913
93804,913
13826,913
803,913
37949,913
65509,913
38335,913
33149,913
57939,913
48959,913
12239,913
32918,913
78613,913
47850,913
80058,913
94244,913
35405,913
69715,913
9784,913
24448,913
22104,913
78332,913
23605,913
5283,913
57801,913
95683,913
53568,913
33643,913
47957,913
91666,913
6000,913
31240,913
91016,913
9980,913
21276,913
11,913
45508,913
78095,913
10635,913
91504,913
86636,913
93935,913
3071,913
19315,913
48831,913
44971,913
17897,913
1961,913
24997,913
22420,913
88535,913
85178,913
42117,913
60203,913
903,913
39119,913
5009,913
7751,913
96981,913
35959,913
25305,913
79020,913
97054,913
33293,913
75155,914
63684,914
42104,914
4052,914
34333,914
35091,914
87145,914
28659,914
77265,914
48471,914
2659,914
72770,914
23755,914
14814,914
58915,914
10098,914
30139,914
38625,914
90803,914
94385,914
562,914
71539,914
85061,914
83421,914
43207,914
18633,914
60411,914
31415,914
20061,914
57855,914
18446,914
4641,914
85709,914
74201,914
60400,914
6228,914
76162,914
8856,914
81549,914
94665,914
14513,914
39619,914
51379,914
34317,914
28214,914
92885,914
11114,914
87195,914
76225,914
66667,914
67348,914
90577,914
57966,914
40080,914
56635,914
36008,914
17990,914
77521,914
79330,914
39397,914
27800,914
6461,914
64711,914
69210,914
21989,914
41838,914
72812,915
529,915
3908,915
43388,915
10485,915
90399,915
20429,915
93311,915
55418,915
80036,915
54695,915
21931,915
74525,915
36450,915
30224,915
82750,915
99040,915
16674,915
86392,915
66637,915
5545,915
15503,915
16480,915
97431,915
13145,915
36915,915
4391,915
79951,915
14848,915
66216,915
1541,915
7457,915
61919,915
96505,915
8319,915
99635,915
85977,915
40528,915
19558,915
78135,915
21958,915
16917,915
92654,915
3227,915
77592,915
88429,915
61232,915
52853,915
95664,915
65480,915
93877,915
27757,915
45890,915
22434,915
55986,915
91919,915
53916,915
32207,915
3152,915
77395,915
73749,915
81727,915
36274,915
99182,915
14493,915
7921,915
7189,915
48936,915
96952,915
57685,915
18637,915
81850,915
71979,915
44001,915
69283,915
94323,916
49539,916
69291,916
29962,916
8044,916
21210,916
81277,916
58983,916
31646,916
3252,916
60271,916
51233,916
77939,916
38254,916
57601,916
92194,916
20505,916
97254,916
56430,916
66951,916
50509,916
1570,916
2236,916
67594,916
31352,916
82591,916
9013,916
81918,916
77003,916
7693,916
29520,916
73264,916
13895,916
278,916
61720,916
84219,916
44439,916
88266,916
35770,916
9804,916
47851,916
29097,916
75622,916
73166,916
83279,916
97252,916
44369,916
50748,916
81534,916
93919,916
7408,916
74024,916
49314,916
49843,916
74409,916
61782,916
91779,916
57404,916
74091,916
97024,916
62326,916
60920,916
54448,916
55332,916
94383,916
19791,916
6065,917
63049,917
85454,917
19550,917
2389,917
4150,917
69706,917
14839,917
65887,917
95290,917
58137,917
17532,917
21722,917
58853,917
95843,917
53449,917
7553,917
24637,917
78708,917
74911,917
43591,917
92147,917
758,917
92090,917
29639,917
8663,917
97755,917
38095,917
13858,917
24592,917
72313,917
53801,917
52641,917
34159,917
85778,917
54537,917
12073,917
59058,917
62276,917
54687,917
14609,917
82205,917
52406,917
47905,917
18100,917
86773,917
29798,917
66791,917
77804,917
93992,917
25900,917
87386,917
70006,917
42386,917
30386,917
98813,917
38932,917
15234,917
28383,917
12511,917
22799,917
29622,917
55984,917
2856,917
61930,917
69468,917
49134,918
25808,918
68367,918
10105,918
60958,918
19747,918
56614,918
59120,918
80733,918
2710,918
62273,918
4527,918
60154,918
89727,918
90852,918
2282,918
65840,918
3379,918
70728,918
9319,918
64078,918
92329,918
89368,918
86293,918
52926,918
99692,918
99326,918
67822,918
37593,918
90375,918
40211,918
68071,918
5352,918
27539,918
36785,918
8523,918
41506,918
24138,918
6100,918
43490,918
84536,918
21862,918
7338,918
30355,918
4389,918
64010,918
73069,918
94933,918
44994,918
34751,918
90299,918
40744,918
86879,918
58792,918
97780,918
74301,918
11575,918
19297,918
16628,918
73709,918
76040,918
52429,918
1142,918
87107,918
62804,918
3672,918
68812,918
60146,918
57387,918
52787,918
15640,918
68273,918
16139,918
42399,918
84626,918
21759,918
80482,918
26417,918
28346,918
36086,918
23322,918
95870,918
24818,918
83050,918
33343,918
68151,918
98738,918
78648,918
34230,918
42571,918
5906,918
25773,918
88200,918
88522,918
24089,919
80192,919
94380,919
99294,919
22363,919
2822,919
80277,919
72659,919
36491,919
3347,919
37708,919
77137,919
61192,919
93364,919
68255,919
80019,919
34511,919
54293,919
58810,919
65114,919
86292,919
29113,919
91357,919
90007,919
54650,919
27854,919
5038,919
35657,919
79360,919
21894,919
53231,919
86678,919
60952,919
18384,919
75850,919
20196,919
47745,919
58141,919
46037,919
13477,919
42609,919
77070,919
96217,919
58791,919
88835,919
91903,919
35819,919
91537,919
76087,919
6032,919
11901,919
60990,919
8590,919
13828,919
59167,919
84238,919
94105,919
49628,919
99081,919
80340,919
80976,919
77723,919
63468,919
19423,919
6299,919
7637,919
71433,919
1726,919
85510,919
85483,919
80163,919
93380,919
97120,919
97815,919
59972,919
41487,919
29269,919
14036,919
80116,919
59948,919
9511,920
43908,920
81739,920
40926,920
1777,920
63056,920
94703,920
67445,920
77150,920
19149,920
36517,920
93153,920
26359,920
69333,920
51707,920
60569,920
98467,920
61169,920
60096,920
38810,920
88,920
25412,920
6150,920
11112,920
94247,920
76447,920
49211,920
97478,920
6761,920
27026,920
75021,920
51169,920
49752,920
50904,920
6039,920
1880,920
74872,920
20246,920
26195,920
70821,920
3119,920
35307,920
65833,920
97691,920
14749,920
76857,920
51285,920
42627,920
95824,920
75760,920
28288,920
61012,920
29510,920
12044,920
10240,920
81667,920
53857,920
66176,920
36463,920
42400,920
49064,920
32733,920
89626,920
74418,920
94541,920
37673,920
26173,921
48549,921
51832,921
80911,921
83151,921
56922,921
13139,921
3696,921
52628,921
38379,921
77944,921
17190,921
45535,921
87339,921
15544,921
21827,921
91331,921
81938,921
1908,921
66601,921
79599,921
58293,921
28446,921
39419,921
56979,921
77287,921
56733,921
66019,921
92834,921
70275,921
2963,921
39782,921
90072,921
89503,921
77058,921
79855,921
79779,921
55040,921
14317,921
29848,921
6580,921
44253,921
96289,921
22253,921
53072,921
27298,921
99365,921
73415,921
27873,921
71499,921
76575,921
29587,921
18285,921
20668,921
81571,921
84604,921
20724,921
41059,922
95453,922
86777,922
39301,922
21979,922
57168,922
2599,922
44361,922
44147,922
57954,922
3315,922
22951,922
83248,922
7508,922
50189,922
40522,922
56149,922
91804,922
38446,922
11267,922
35325,922
88408,922
49310,922
61375,922
63942,922
72554,922
59323,922
18222,922
94425,922
81463,922
73734,922
36833,922
23106,922
68863,922
66664,922
80344,922
23300,922
28592,922
63023,922
71939,922
60258,922
92931,922
82121,922
86815,922
89221,922
50292,922
45623,922
28627,922
46126,922
87044,922
62832,922
62498,922
63586,922
2161,922
39570,922
18467,922
87724,922
1180,922
91282,922
89707,922
39236,922
62152,922
59671,922
15607,922
11871,922
19373,922
42981,922
26623,922
80965,922
51518,922
80658,922
52692,922
35998,922
24648,922
93047,922
56175,922
77725,922
31215,922
91256,923
95759,923
71695,923
18404,923
66544,923
56496,923
48990,923
16265,923
669,923
20996,923
42243,923
33277,923
10983,923
44158,923
89059,923
99452,923
41708,923
73278,923
1175,923
67075,923
1116,923
43600,923
84094,923
91518,923
89405,923
24277,923
25575,923
76052,923
65491,923
36819,923
23897,923
37339,923
49830,923
37935,923
37553,923
52107,923
534,923
44432,923
5551,923
99647,923
75631,923
70022,923
72947,923
68414,923
1421,923
79482,923
89232,923
184,923
72141,923
74032,923
41338,923
38998,923
50876,923
47696,923
87906,923
6058,923
80486,923
64786,923
77459,923
89565,923
71111,923
69313,923
6062,924
34718,924
11165,924
63126,924
26665,924
32482,924
56683,924
20307,924
34629,924
58189,924
91544,924
88407,924
72643,924
95730,924
28173,924
35706,924
21028,924
43059,924
69534,924
42218,924
58012,924
2265,924
1289,924
38102,924
580,924
37442,924
8858,924
83818,924
91132,924
77165,924
75755,924
42217,924
7721,924
33250,924
53182,924
37996,924
68989,924
28633,924
11670,924
3831,924
46404,924
789,924
11819,924
35050,924
32344,924
62299,924
30955,924
78933,924
3008,924
34213,924
49989,924
57279,924
65027,924
88095,924
21336,925
62739,925
41304,925
97536,925
3281,925
11523,925
65392,925
31109,925
20258,925
15890,925
85318,925
63767,925
39655,925
8156,925
71851,925
5449,925
61616,925
5483,925
97174,925
72106,925
61972,925
30965,925
24129,925
63113,925
78253,925
93245,925
39401,925
23798,925
66210,925
73842,925
90927,925
36693,925
9383,925
75668,925
99313,925
80072,925
26518,925
13272,925
76278,925
48262,925
8490,925
60188,925
32587,925
28105,925
86645,925
58888,925
78124,925
92510,925
31880,925
70832,925
57463,925
24446,925
11244,925
55104,925
48986,925
5188,925
56004,925
27729,925
64285,925
260,925
23146,925
41532,925
6642,925
5184,925
66261,925
86587,925
51091,925
46244,925
57271,925
94550,925
5790,926
15238,926
34332,926
67108,926
12386,926
76027,926
17399,926
91621,926
71815,926
10393,926
14484,926
2048,926
58164,926
22581,926
14596,926
73642,926
93886,926
23280,926
87074,926
20868,926
47922,926
52270,926
2364,926
85690,926
3495,926
95945,926
463,926
7027,926
35932,926
84118,926
10452,926
19955,926
46060,926
47556,926
29631,926
23041,926
43898,926
57508,926
53899,926
75579,926
99690,926
63507,926
86585,926
7218,926
89962,926
48778,926
6004,926
16710,926
13423,926
27362,926
22592,926
25229,926
59751,926
19929,926
82407,926
34632,926
85665,926
17223,926
85007,926
22751,926
43123,926
51198,926
91887,926
79224,926
11839,926
68295,926
23235,926
40803,926
7965,926
7835,926
58145,926
13270,926
6983,926
97407,926
49591,926
94457,926
37663,926
83780,926
48599,926
72907,926
40838,926
70544,926
46621,926
15213,926
16522,926
64068,926
42594,926
71482,926
31912,926
45493,926
64076,926
48703,926
64309,926
20209,926
75968,926
67239,926
77236,927
31847,927
85930,927
95187,927
51248,927
70390,927
59879,927
24707,927
25438,927
15320,927
22778,927
28250,927
98178,927
90125,927
37884,927
30163,927
11902,927
10254,927
54964,927
46282,927
32273,927
285,927
292,927
45362,927
85176,927
42107,927
93097,927
25231,927
62013,927
27286,927
13130,927
8122,927
96445,927
99451,927
52339,927
81813,927
63436,927
35558,927
83292,927
30473,927
9825,927
36249,927
14874,927
15656,927
8990,927
91993,927
59233,927
80386,927
19684,927
39724,927
19181,927
60005,927
87912,927
12085,927
37742,927
92811,927
48279,927
74270,927
54074,927
84103,927
89855,927
84916,927
60235,927
72254,927
48632,927
12831,927
19567,927
33716,927
74538,927
58694,927
13749,927
75679,927
13050,927
42229,927
2722,927
23467,927
42035,927
38819,928
42359,928
58785,928
47190,928
26904,928
47236,928
82034,928
88379,928
37322,928
39553,928
98053,928
50275,928
47612,928
72846,928
10132,928
23804,928
87720,928
51953,928
67328,928
56972,928
5071,928
31836,928
84953,928
69373,928
44662,928
84949,928
47056,928
4686,928
4426,928
99666,928
42662,928
46172,928
74243,928
88240,928
14648,928
19524,928
60976,928
53703,928
75857,928
46233,928
42134,928
52000,928
32215,928
35456,928
57758,928
80415,928
3210,928
27886,928
57303,928
93424,928
16189,928
64610,928
20237,928
27169,928
91760,928
91498,928
32668,928
22727,928
19285,928
30704,928
1986,928
21816,928
3325,928
83849,928
16108,929
83287,929
37852,929
59239,929
33773,929
56167,929
70370,929
93824,929
17517,929
95592,929
49265,929
24853,929
41918,929
71568,929
41856,929
98478,929
58756,929
13781,929
42698,929
86309,929
54949,929
18630,929
1086,929
14027,929
74729,929
31626,929
16090,929
62793,929
63992,929
22695,929
29132,929
34991,929
73476,929
67533,929
41362,929
55222,929
92065,929
65545,929
66240,929
55052,929
16994,929
52785,929
40750,929
3503,929
74978,929
60278,929
76693,929
68483,929
52848,929
77926,929
23636,929
41366,929
79515,929
6117,929
21144,929
77,929
22522,929
9857,929
3611,929
81905,929
5719,929
9552,929
89494,929
77011,929
42058,929
54235,929
84114,929
45729,929
29489,929
36959,930
56212,930
75304,930
45166,930
77330,930
4217,930
2755,930
88571,930
49940,930
86539,930
49751,930
6497,930
56872,930
26294,930
50868,930
68883,930
44722,930
96782,930
24813,930
94129,930
41235,930
98124,930
32315,930
8342,930
39606,930
61017,930
49359,930
14437,930
94622,930
1174,930
6283,930
48964,930
18840,930
42968,930
95416,930
71439,930
53576,930
56911,930
29801,930
51569,930
7466,930
48660,930
67555,930
44338,930
73873,930
3243,930
30932,930
80303,930
46093,930
14761,930
32637,930
19265,930
41845,930
68887,930
8802,930
15455,930
47778,930
95861,930
52676,930
17377,930
51221,930
64134,930
70658,930
7442,930
97955,930
94405,930
4833,930
14219,930
75254,930
36294,930
69840,931
6652,931
27981,931
41005,931
78854,931
16693,931
6609,931
59717,931
96194,931
79133,931
78760,931
12086,931
79622,931
37759,931
97731,931
97065,931
18453,931
53001,931
15146,931
76094,931
63716,931
71318,931
33615,931
28666,931
37747,931
18728,931
39147,931
74361,931
67787,931
40693,931
44905,931
76961,931
92165,931
95689,931
43742,931
88648,931
10227,931
78111,931
7487,931
96027,931
57388,931
77119,931
29475,931
1909,931
28156,931
69896,931
90121,931
58379,931
46755,931
27273,931
85409,931
4804,931
68397,931
23834,931
44411,931
50933,931
12711,931
52874,931
12626,931
33925,932
55168,932
10357,932
89292,932
22202,932
48143,932
61534,932
89032,932
27810,932
56558,932
99699,932
93087,932
7496,932
19607,932
17567,932
15478,932
31337,932
45146,932
22655,932
36471,932
9937,932
58874,932
18223,932
10673,932
72237,932
93397,932
60470,932
19520,932
5602,932
2154,932
35565,932
82249,932
44383,932
30398,932
33964,932
33019,932
87127,932
51360,932
86835,932
94639,932
32072,932
65379,932
74514,932
74859,932
24933,932
67274,932
57227,932
45570,932
98518,932
93584,932
79743,932
5642,932
91731,932
52732,932
49152,932
31294,932
35109,932
52313,932
40990,932
13985,933
15254,933
3198,933
11700,933
17044,933
8687,933
53100,933
50574,933
35881,933
30870,933
31365,933
58401,933
48385,933
88562,933
90832,933
7053,933
25878,933
87497,933
78311,933
74709,933
74134,933
47476,933
85881,933
99318,933
2409,933
86800,933
66767,933
61335,933
8809,933
60699,933
85973,933
36533,933
8987,933
30134,933
46463,933
1546,933
56262,933
82643,933
97108,933
65662,933
53923,933
46792,933
59720,933
81083,933
16325,933
27777,933
40018,933
89031,933
88737,933
14665,933
15733,933
32378,933
22354,933
34160,933
77696,933
71466,933
35660,933
71620,933
9438,933
65523,933
93169,933
49160,933
59779,933
5785,933
53234,933
77526,933
3816,933
56563,933
50583,933
96388,933
85221,933
77907,933
14755,933
41849,933
73882,933
79154,933
52082,933
78598,933
14428,933
76385,933
71252,933
84265,933
21873,933
89380,933
98619,933
16180,933
18127,933
7597,933
84246,933
57562,933
94387,933
34342,933
80827,933
58628,933
2448,933
1943,933
38441,933
99782,934
28106,934
45920,934
23800,934
98571,934
51276,934
45396,934
49700,934
77208,934
97605,934
87790,934
59944,934
85397,934
95697,934
57683,934
81348,934
81958,934
72295,934
38627,934
34219,934
98526,934
74716,934
13117,934
55770,934
62217,934
91657,934
96308,934
92963,934
1555,934
66963,934
30089,934
22399,934
4562,934
31306,934
12108,934
97348,934
95519,934
74226,934
31384,934
85550,934
23787,934
55922,934
40459,934
7951,934
47793,934
86988,934
6527,934
35538,934
46975,934
99573,934
87131,934
57744,934
61005,934
58144,934
20485,934
25444,934
36984,934
39588,934
51108,934
72149,934
50020,934
29378,934
76091,934
40362,934
4251,934
31047,935
18200,935
98667,935
87475,935
39882,935
98633,935
72960,935
55491,935
40757,935
50602,935
70065,935
55001,935
13786,935
37771,935
92914,935
21818,935
87308,935
88151,935
78796,935
37037,935
9248,935
16146,935
5033,935
88919,935
56919,935
60153,935
5265,935
35726,935
25670,935
95323,935
79057,935
98885,935
66283,935
72626,935
39012,935
23218,935
18797,935
35591,935
94095,935
30803,935
44311,935
9345,935
85415,935
80101,935
21769,935
4354,935
79393,935
34544,935
62227,935
80530,935
15410,935
44953,935
46373,935
80283,935
8239,935
15152,935
32260,935
80584,935
23587,935
32752,935
65731,935
85016,935
50423,935
7536,935
23067,935
5583,935
76745,935
45786,935
75115,935
481,936
98189,936
89244,936
70432,936
99914,936
31815,936
88394,936
44660,936
57886,936
38872,936
21735,936
78571,936
910,936
56261,936
72478,936
72100,936
60637,936
45062,936
13981,936
17100,936
29540,936
58616,936
67190,936
8939,936
95682,936
56996,936
43595,936
77346,936
32442,936
51749,936
31181,936
91317,936
38907,936
48946,936
23024,936
76293,936
10020,936
86219,936
23749,936
87638,936
38303,936
98136,936
13799,936
70962,936
31183,936
71211,936
87602,936
65927,936
4271,936
57408,936
27260,936
41588,936
37928,936
21980,936
14940,936
16633,936
86145,936
80997,936
71886,936
60202,936
8372,936
67320,936
88251,936
47229,936
66385,936
39852,936
18552,936
45551,936
65951,936
8091,937
7897,937
19296,937
26767,937
67122,937
93456,937
79697,937
73098,937
81238,937
71842,937
19858,937
55652,937
63864,937
49524,937
21851,937
59592,937
5713,937
64389,937
95096,937
77339,937
16182,937
15801,937
7740,937
77491,937
94020,937
240,937
59881,937
58024,937
866,937
95127,937
72452,937
68110,937
25410,937
17713,937
97739,937
19989,937
44186,937
77318,937
5242,937
12370,937
15285,937
53041,937
73159,937
69969,937
38434,937
14312,937
87647,937
37259,937
66376,937
89455,937
18254,937
26854,937
8897,937
39504,937
69112,937
7435,937
93736,937
3087,937
3690,937
75903,937
98945,937
38886,937
7193,937
92036,937
75683,937
98898,937
82725,937
25716,937
88023,937
55605,937
94806,937
43444,937
8263,937
26676,937
3263,937
5189,937
102,938
85367,938
38489,938
93421,938
54724,938
49731,938
97324,938
43006,938
61859,938
65242,938
55626,938
43739,938
34880,938
96804,938
70504,938
92548,938
50166,938
46538,938
68969,938
60434,938
43335,938
23988,938
33972,938
27523,938
76070,938
8652,938
62460,938
41908,938
24341,938
50358,938
88495,938
12164,938
97129,938
26071,938
21793,938
42804,938
18170,938
75851,938
54735,938
89725,938
75928,938
46089,938
45227,938
37388,938
44924,938
27451,938
50910,938
55967,938
33957,938
48839,938
64540,938
11812,938
3825,938
5146,938
85200,938
8698,938
62355,938
78732,938
87581,938
5543,938
88583,938
9477,938
83601,939
47126,939
57922,939
48638,939
68797,939
11320,939
63240,939
42114,939
40002,939
96947,939
91391,939
48292,939
80383,939
27872,939
31695,939
1629,939
25016,939
42736,939
36412,939
51238,939
36304,939
56071,939
90132,939
34914,939
12484,939
23686,939
3646,939
49070,939
93362,939
78330,939
49545,939
64867,939
25511,939
29872,939
38772,939
25431,939
32460,939
70676,939
78853,939
89253,939
44562,939
81597,939
93833,939
55420,939
84026,939
55120,939
88982,939
87597,939
71872,939
62382,939
96858,939
28917,939
71453,939
62130,939
25456,939
63818,939
33384,939
48925,939
11214,939
82778,939
68327,940
30755,940
40566,940
65122,940
46479,940
7101,940
54831,940
19659,940
84798,940
78600,940
7096,940
93292,940
99348,940
51872,940
14422,940
89692,940
52627,940
67918,940
35476,940
40720,940
47557,940
46301,940
19785,940
1328,940
20339,940
43041,940
74056,940
70104,940
98771,940
34265,940
47667,940
58673,940
85649,940
25023,940
46542,940
6724,940
46232,940
4249,940
44168,940
14230,940
97380,940
97325,940
70665,940
50558,940
40856,940
80227,940
92185,940
96963,941
54486,941
83936,941
95811,941
61893,941
86532,941
47083,941
76001,941
38605,941
8747,941
99867,941
61265,941
55851,941
18597,941
44963,941
83558,941
30819,941
44036,941
26934,941
7088,941
313,941
71113,941
11243,941
20214,941
88448,941
36824,941
20994,941
4084,941
35446,941
61773,941
46448,941
52322,941
48544,941
14937,941
53706,941
87325,941
12872,941
28929,941
64637,941
83823,941
87531,941
7506,941
21121,941
72866,941
78518,941
96342,941
56936,941
5125,942
57961,942
38282,942
41823,942
46183,942
32081,942
77338,942
32340,942
3122,942
62650,942
95215,942
99618,942
45695,942
15177,942
7273,942
82817,942
34532,942
58780,942
33159,942
67865,942
50700,942
43034,942
57872,942
51878,942
36260,942
56277,942
13146,942
67372,942
90369,942
99034,942
8852,942
5876,942
45394,942
76659,942
33894,942
64830,942
19756,942
18973,942
20223,942
68712,942
43757,942
52144,942
62090,942
45859,942
10819,942
2578,942
16519,942
50716,942
75583,942
97805,942
36048,942
59265,942
52602,942
87890,942
4545,942
19542,942
31624,942
57505,942
8612,942
38296,942
98097,942
50074,942
29905,942
71305,942
47358,942
71050,942
71635,942
10740,942
82085,942
21389,942
94796,942
50357,942
9899,942
45600,942
27086,942
19738,942
51537,942
19456,942
18203,942
25411,942
92440,942
12948,942
88434,943
94940,943
84122,943
81507,943
72238,943
53778,943
9014,943
24145,943
20116,943
60012,943
58891,943
41639,943
2960,943
69822,943
57691,943
72810,943
90010,943
47197,943
39562,943
35583,943
95251,943
93215,943
50618,943
19446,943
83120,943
20431,943
49370,943
61597,943
57411,943
91758,943
44384,943
69928,943
7123,943
78155,943
5381,943
47538,943
44287,943
98341,943
99922,943
44276,943
58920,943
25852,943
32742,943
66233,943
99398,943
